"num","team","total_epa","auto_cycles","auto_points","teleop_cycles","teleop_points","total_cycles","total_points","links","cube_cycles","cube_points","cone_cycles","cone_points","bot_cycles","mid_cycles","top_cycles","fouls_committed","fouls_drawn","capped_fouls_committed","capped_fouls_drawn"
"4360","Spudnik","13.4","0","0.7","1.9","3.6","1.9","5.9","0.3","1.4","2.8","0.5","1.4","1.4","0.7","-0.1","0.7","2.2","0.5","2.2"
"8761","Tiger8761","13.4","0.5","1.3","0.7","1.7","1.1","4","0.2","0.7","1.5","0.4","1.5","1.2","-0.3","0.2","1.4","0.4","1.3","0.5"
"8747","BLACK SEA'S WARRIORS","13.4","0.4","1.8","1.4","4.7","1.8","6.7","0","1.3","5.6","0.5","0.9","0.8","0.4","0.7","1.3","1.2","1.2","1.2"
"8780","TED ROBOTICS","13.4","-0.1","0.1","2","5.3","1.9","6","0.1","1.2","3.7","0.8","1.7","0.9","0.7","0.2","1.1","5.9","1.3","3.6"
"2151","Monty Pythons","13.4","0","-0.7","1.6","6.7","1.6","7.3","0.3","0.8","2.8","0.7","3.2","0.9","-0.5","1.1","0.4","1.3","0.6","1.3"
"1596","The Instigators","13.4","0.5","1.8","1.2","3.8","1.7","6.3","0.1","1.8","5.5","-0.1","0.1","1.1","0.1","0.5","0","1.6","0","1.6"
"8069","Super Hornets","13.4","0.6","3.3","1.3","5.1","1.9","8.4","0","1","5.1","0.9","3.3","0.6","-0.2","1.4","0","1.8","0","1.8"
"4703","Menahga Gigabot$","13.3","0.3","1.6","0.8","2.2","1.1","3.8","0","0.6","2.2","0.6","1.6","0.3","0.6","0.2","5.2","2.7","4.2","2.6"
"9148","Atlas","13.3","0.6","2.1","2.5","10.5","3","14.8","0.5","0.8","4","2.2","8.7","0.9","0.3","1.9","0.8","0.4","1","0.4"
"1880","Warriors of East Harlem","13.3","0.4","1.1","1.6","5.2","2","8.8","0.5","2","5.3","0","1.2","1.2","0.1","0.7","3.1","1.8","2","1.9"
"4355","CP-BOTS - Peñoles","13.3","0.6","2.2","1.8","4.8","2.4","8.5","0.3","2.1","6.3","0.3","0.7","1.5","0.6","0.3","0.9","0.8","1.2","0.8"
"6318","FE Freedom Engineers","13.3","0.8","2.6","1.5","6","2.3","10.3","0.3","1.5","5.8","0.8","2.7","1.1","0.1","1.1","0.9","0","1","0"
"8392","Mac Attack","13.3","0","0.2","1.3","3.2","1.4","4.4","0.2","1.1","2.8","0.2","0.6","1.2","-0.1","0.3","1.4","1.7","1.4","1"
"6969","Cyborgs6969","13.3","0.6","2.1","1.6","4.7","2.2","6.4","-0.1","1","2.6","1.2","4.2","0.6","1.5","0.1","2.3","1.8","2","1.5"
"9203","Quake","13.3","0","0.4","2.3","4.6","2.4","8.7","0.7","1.4","2.3","1","2.7","2.6","-0.4","0.2","1.6","1.1","1.5","1.4"
"8331","Carson Graham Secondary","13.3","0.5","1.6","1.1","2","1.6","4.2","0.1","0.4","0.7","1.2","2.9","1.4","0.3","-0.1","0.8","3.5","0.6","2.5"
"6091","Eagle 1","13.3","0.1","0.2","1.4","3.1","1.4","2.8","-0.1","1","2.1","0.4","1.2","1","0.5","0","2.2","1.3","2.4","1.2"
"7117","Robotic Dragons","13.3","0.9","4.3","0.9","1","1.8","5","-0.1","1.4","5.1","0.4","0.2","1.2","0.4","0.1","2.7","0.2","2.7","0.2"
"6910","Mill Creek Steel Talons","13.3","0.2","0.6","2.2","4.8","2.3","6.5","0.2","2.5","6.6","-0.1","-1.1","2","0.3","0.2","0.8","1.1","0.8","1"
"4622","Academy at the Lakes Wildcats","13.3","0.1","0.3","1.6","3.2","1.7","3.6","0","1.5","3.2","0.1","0.3","1.7","-0.1","0","0.4","1.2","0.6","1"
"7247","Error 404","13.3","1","3.7","1","3.6","2","9.5","0.4","1.7","5.5","0.2","1.8","1.2","-0.1","0.8","1.8","0.8","1.9","0.9"
"1518","Raider Robotics","13.3","0.2","1","1","4.1","1.2","4.9","0","1","4.4","0.2","0.7","0.2","0.1","0.8","6.2","2","5.6","1.9"
"4225","RoboCats","13.2","0.6","3.2","1","2.5","1.6","6","0.1","1.1","3.4","0.5","2.3","1.1","-0.3","0.7","4.2","1.8","4.4","2"
"6731","Record Robotics","13.2","0.2","1.3","1.6","3.4","1.7","5.4","0.1","1.3","2.7","0.4","2","1.5","-0.2","0.4","2.6","0.3","1.5","0.4"
"2950","Devastators","13.2","0.5","1.5","1.6","4.4","2.2","6.7","0.2","1.3","3.5","0.9","2.4","1.8","0.1","0.3","2.1","0.1","1.4","0.2"
"3719","STEM Whalers","13.1","0.4","1.6","2.7","4.7","3.1","11.6","1","2.9","6.2","0.2","0.2","3.1","0.1","-0.1","3.7","1.3","2.5","1.2"
"8721","DAIS NAID 8721","13.1","0","0","1.7","5.4","1.7","5.9","0.1","1.2","3","0.5","2.4","0.9","0.1","0.7","6.6","1.3","5.2","1.3"
"5679","Girls on Fire","13.1","-0.1","0","2","3.8","1.9","6.6","0.6","0.7","1.1","1.2","2.6","2.2","-0.4","0.1","6.4","1.9","5.5","2.2"
"9228","The Cougar Coders","13.1","-0.1","-0.2","1.7","5.5","1.7","6","0.1","1.5","4.1","0.2","1.2","1.1","-0.2","0.7","2.5","0.9","2.6","1.1"
"3354","PrepaTec-TecDroid","13.1","0.1","0.3","2","5.2","2","7.9","0.5","1.3","3.4","0.7","2.2","1.3","0.4","0.3","2","2.7","2","2.1"
"3786","Chargers","13.1","0.2","1.2","1.6","2.6","1.8","5.5","0.3","1.4","2.9","0.4","0.9","1.4","0.6","-0.2","1.8","2.5","2.1","2.2"
"7911","Belding Scrapcat Robotics","13.1","0.1","0.3","2.1","5.9","2.2","8.5","0.5","1.9","4.6","0.3","1.6","1.2","0.8","0.2","1.6","2.3","1.5","2.4"
"9268","Phoenix of Three Rivers Aca...","13.1","0.3","1","1.2","2.1","1.5","3.2","0","1","2.2","0.5","0.9","1.3","0.4","-0.2","1","1.9","0.9","2.4"
"839","Rosie Robotics","13.1","0.3","0.8","3","5.4","3.2","10.4","0.9","2.8","5.5","0.4","0.6","3.2","0.4","-0.3","1.7","0.6","2","0.7"
"3397","Robolions","13.1","0.5","2.2","1.7","5.1","2.2","8","0.1","1.9","4.6","0.4","2.8","1.5","0","0.8","2.1","1.3","1.9","1.3"
"4765","PWRUP","13.1","0.7","2.2","1.1","2.1","1.8","5.3","0.2","1.7","4.1","0.1","0.2","1.9","-0.2","0.1","2.9","0","2.3","0"
"4730","Terminators","13","0.2","0.5","2","4.8","2.2","7","0.3","1.3","3","0.9","2.3","2.1","-0.3","0.4","3.4","0.2","3.6","0.2"
"4731","PrepaTec - MONARCH-E","13","0.2","0.7","2.1","3.9","2.4","7.5","0.6","1.2","2.4","1.2","2.1","2.3","0.4","-0.2","1.6","3.5","0.9","1.1"
"7422","WildBots","13","0.4","0.9","0.8","3.8","1.2","4.8","0","0.8","2.7","0.4","2","0.4","0.2","0.6","1","0","1.2","0.1"
"7597","Team HorsePowered","13","0.4","1","1.6","2.3","2.1","5.5","0.4","2.1","3.9","0","-0.6","2.5","0","-0.4","1.1","2.8","0.7","3.2"
"9097","MachBusters FRC","13","0","0.3","1.1","5.4","1.1","5.1","-0.1","1.2","4.7","-0.1","1.1","0.4","-0.8","1.5","3.6","1","2.3","1"
"9304","U-Team","13","0.5","1.2","1.6","4.4","2.1","6.9","0.2","1.2","3.7","0.8","2.1","1.6","0.2","0.3","0","0.4","0","0.2"
"5704","AUTOGOATS","13","0.7","2.9","1.5","4.3","2.2","8.1","0.2","1.6","5.6","0.6","1.6","0.4","1.4","0.2","2.8","0","2.8","0"
"8574","Audeamus","13","0.5","1.8","1.6","6.6","2.2","9","0.1","0.3","1.8","1.9","6.7","0.7","0.4","1.1","0","2.1","0","2"
"9239","Panthers robotics","13","0","0.3","2.3","5.7","2.3","7.3","0.3","2.1","5.8","0.2","0.2","1.9","0","0.4","3.1","0.4","2.2","0.5"
"4416","Skynet","13","0.3","1.1","1","3.4","1.3","5.9","0.3","1.1","3","0.2","1.5","0.4","0.6","0.3","3","0","3.3","0.6"
"2797","Knight & Nerdy","12.9","0.5","1.7","1.3","4.4","1.8","8.1","0.4","0.8","3","1","3","1","0.2","0.5","0","0","0.1","0"
"5856","Bullbots","12.9","0.1","0.7","1.9","5.1","2","6.1","0.1","1.6","4","0.4","1.8","1.7","-0.5","0.7","2.6","0.7","2.4","0.9"
"4111","Some Assembly Required","12.9","0.6","1.6","1.9","4.4","2.5","8.5","0.5","2.2","5.3","0.3","0.6","2.3","0.1","0","0.7","0.8","0.7","0.8"
"6882","Fahrenheit Robotics","12.9","0.4","1.3","1","1.5","1.4","4.1","0.3","1.4","3","0","-0.2","1.5","0","-0.1","0","4.3","0","3.8"
"1601","Quantum Samurai","12.9","0.2","1","1.1","3.7","1.3","6","0.2","1.4","4.2","-0.1","0.5","0.7","-0.2","0.7","0.6","2.3","0.6","2.3"
"7686","Acabots","12.9","0.7","2.6","1.9","4.1","2.5","8.2","0.3","1.6","4.5","0.9","2.1","1.7","0.6","0","0","0.5","0","0.7"
"313","The Bionic Zebras","12.9","0","0.7","1.9","6.4","1.9","8.9","0.4","1.2","3.3","0.7","3.7","1","-0.2","1.1","0.3","2.2","0.4","2.4"
"2404","Team NEY Techs (TNT)","12.9","0.8","2.5","1.2","2.4","2","7.8","0.6","1.4","3.8","0.6","1.2","2.2","-0.5","0.2","1.8","2","2.2","2.4"
"3743","Eagle Bots","12.8","0.1","0.2","1.8","4.3","1.9","6.2","0.3","1.3","3.1","0.6","1.4","1.2","0.8","-0.1","0","2","0","2.1"
"8887","West Central Area Knights 21","12.8","0.3","1","1.4","6.2","1.7","7.6","0.1","1","4.1","0.7","3.1","0.3","0.3","1.1","2","2.2","2","2.2"
"4332","EHS RoboCats","12.8","0.7","2.2","1.3","5.8","2","8.6","0.1","1.3","4.6","0.7","3.4","0.7","0.4","0.9","2.3","0.3","2.4","0.4"
"2097","Phoenix Force Robotics","12.8","0.1","0.3","2.2","4.5","2.3","7.7","0.6","2","4.7","0.3","0.2","1.6","0.9","-0.2","2","3.1","1.8","2.1"
"1648","G3 Robotics","12.7","0.8","4.9","1.6","5.3","2.4","11.9","0.4","1.5","6.3","0.9","3.8","0.6","0.5","1.3","2.6","0","2.8","0"
"7237","UniBots","12.7","0.1","-0.2","2","3.5","2.1","5.8","0.5","2","4","0.1","-0.8","2.6","-0.2","-0.2","1.7","1.9","1.6","2.3"
"8896","Wolf Tech Robotics","12.7","0.2","0.3","1.4","4.2","1.6","6.8","0.5","1","2.2","0.6","2.3","1.5","-0.4","0.5","3.7","3.4","2.3","3.2"
"6575","Tempe T-Rex","12.7","0.6","2.8","1.5","2","2.1","5.7","0.2","2.4","6","-0.2","-1.2","2.2","-0.2","0","0","0","0","0"
"538","Dragon Slayers","12.7","0.5","0.8","2.2","4.7","2.6","6.7","0.2","2","4.8","0.6","0.7","2.2","0.8","-0.3","1.5","0","1.5","0.2"
"5962","perSEVERE","12.7","-0.1","-0.6","2","6.2","1.8","6.7","0.2","0.8","2.2","1.1","3.4","1.1","0.1","0.7","1.1","2.9","1.1","2.5"
"5541","Sabers","12.7","0.3","1.9","1.1","3.6","1.4","6.3","0.2","1.1","3.7","0.3","1.8","0.5","0","0.8","0.7","1.7","1.2","1.7"
"4823","Metal Manes","12.7","0.2","0.4","1.2","3.4","1.3","4.3","0.1","0.8","1.8","0.5","2","0.9","0.1","0.3","4.1","0.7","3.5","0.7"
"5965","Power Struck Girls","12.7","0.8","3.4","0.8","0.8","1.6","4.5","0.1","1.4","4.6","0.2","-0.5","1.4","0.2","-0.1","2.9","0.5","1.6","0.4"
"2986","Cyber Comets","12.6","0","0","1.8","4.9","1.8","6.5","0.3","0.9","2.4","0.8","2.5","1.2","0.1","0.3","3","2","3.2","2.4"
"8386","Th3_IRON_G0@+$","12.6","0.8","2.2","0.9","2.5","1.7","6.1","0.3","1.4","3.8","0.3","1","1.4","0.1","0.2","1.8","1.6","2.2","1.2"
"6916","Iron Thunder","12.6","0.4","1","1.1","3.4","1.5","4.3","0","1.1","3.9","0.4","0.5","0.9","0.3","0.2","0.5","0","0.6","0"
"3532","Piranhas","12.6","0.4","0.9","1.5","5.7","1.9","7.5","0.2","0.8","2.8","1.1","3.9","0.5","0.9","0.6","3.2","0","2.2","0.4"
"8623","Michigan FC","12.6","0.3","1.6","1.2","2.9","1.4","4.3","0","1.6","4.7","-0.2","-0.2","1.1","-0.3","0.6","0.5","1.9","0.5","1.9"
"5118","K-BOTS","12.5","0.2","0.6","1.3","3.1","1.5","5.7","0.4","0.5","1","0.9","2.7","0.7","0.9","-0.1","1.4","0","1","0"
"7607","The Blackbirds","12.5","0.1","0.4","1.3","3.1","1.4","3.5","0","0.6","1.6","0.8","1.9","0.9","0.3","0.1","5.5","1.3","4.8","1.2"
"8625","MHS Eagles","12.5","-0.1","-0.2","2.6","7.6","2.5","8.7","0.3","1","3.5","1.5","3.9","0.7","1.5","0.3","9","3.4","4.7","3.7"
"4232","AHS Robotics","12.5","0.6","1.9","1","3.5","1.6","7.6","0.4","1.5","4.7","0.1","0.7","0.9","0","0.5","3.4","0.7","3.3","0.7"
"6240","Eagles of the Knight","12.5","0.5","1.5","2","4.9","2.6","8.4","0.4","2.1","5.1","0.5","1.3","2","0.5","0.1","1.2","3.3","1.5","1.6"
"6063","QLD Pineapples","12.5","0.2","0.9","1.3","3.3","1.5","5","0.2","1.6","4.1","-0.1","0.1","0.9","0.3","0.2","0.3","2.2","0.5","2.4"
"5490","The Dark Byte","12.5","0.2","1.1","1.3","4.6","1.6","6.1","0.1","1.1","3.4","0.4","2.3","0.6","0.2","0.7","0","2.3","0","2.6"
"7430","System Overload","12.5","0","-0.3","1.8","3.6","1.8","3.8","0.1","1.9","4.4","-0.1","-1.1","2.2","-0.5","0.1","0","1.8","0","1.8"
"7729","RAMs","12.5","0.1","0.4","2.3","4.9","2.4","7.9","0.5","2.1","5","0.3","0.3","2.1","0","0.1","6.4","1","5.4","1"
"752","The Chargers","12.5","0.2","1.2","0.7","0.9","0.9","2.8","0.1","0.7","2.1","0.2","-0.1","1","0","0","2","4.3","2.6","2.7"
"7298","TOROS","12.5","0","0","2","4.9","2","6.8","0.4","0.9","2.3","1.1","2.6","1.6","0","0.2","0.2","0","1.5","0"
"5651","Maynard Jackson RoboJags","12.5","0.7","2.2","0.8","0.6","1.5","3.3","0.1","-0.1","-0.4","1.7","3.2","1.9","0","-0.3","0.7","1.2","0.9","1.5"
"4024","TechnoSaints","12.4","0.5","1.6","1.4","3.5","1.9","5","0","1.4","3.5","0.5","1.6","1.3","0.3","0.1","1.5","2.8","1.6","2.9"
"3029","Mecha Titans","12.4","0.5","1.6","1.6","4.9","2.1","7","0.1","2.4","7.1","-0.2","-0.6","1.5","0.1","0.5","1.1","1.2","1.1","1.2"
"7452","Dupo Tigers","12.4","0.1","0.3","1.5","2.4","1.6","4.2","0.3","1.4","2.5","0.2","0.2","1.7","0.3","-0.3","2.1","0.9","2.1","1"
"8408","Kiss Kats","12.4","0.2","0.7","2.3","5.9","2.5","8.7","0.4","1.8","4.4","0.7","2.2","2.3","-0.4","0.6","1.6","1","1.7","1.1"
"8746","Knights","12.4","0.2","-0.1","1.3","3.7","1.5","4.1","0.1","0.7","1.7","0.8","2","0.8","0.7","0","0.3","0.4","0.3","0.4"
"1011","CRUSH","12.4","0.2","0.3","3.1","6.6","3.2","11.1","0.9","2.1","4.6","1.1","2.2","3.1","0.2","0","1.6","0","1.7","0.1"
"6533","BeaverTech","12.4","0.4","1.5","0.6","0.7","1","2.5","0.1","0.9","1.9","0.1","0.2","1.4","-0.3","0","1","0.5","1.7","0.9"
"7814","River Valley Gearheads","12.4","-0.3","-1.3","1.7","6.8","1.5","5.5","0","1","2.7","0.4","2.8","0.5","0","0.9","0","0.4","0","0.4"
"7602","Spartronics","12.3","0.3","0.5","2","6.2","2.3","7.2","0.1","1.6","3.7","0.7","3.1","1.2","0.6","0.5","0","1","0","1.3"
"5225","The Shambotz","12.3","0","0.3","1.4","3.7","1.4","4.9","0.2","1.2","2.9","0.2","1.2","0.9","0.2","0.4","0.6","0.1","1","0.2"
"5467","RoboTractors","12.3","0.2","0.5","2.2","4.6","2.3","6.9","0.4","2.6","6","-0.3","-0.9","1.6","1","-0.3","1.5","0.5","1.6","0.6"
"6397","Romero Robotics","12.3","0","-0.3","1.7","2.8","1.6","3.5","0.2","1","1.4","0.7","1","2","-0.2","-0.2","0.8","2.2","1.1","2.4"
"7652","MiamiBeachBots","12.3","0.2","1.2","0.6","3.8","0.9","5.2","0.1","0.2","1.5","0.6","3.4","0","-0.3","1.1","1.1","3.1","2.3","3.6"
"7004","Ossining Owls","12.3","0.4","1.9","2","5","2.4","7.9","0.2","1.5","4.4","0.9","2.6","1.4","0.7","0.3","4.2","3.8","4.3","3.4"
"8537","MechanicAnts","12.2","0.2","1.4","1.4","3.4","1.6","5.2","0.1","1.4","2.9","0.1","1.9","1.3","-0.3","0.6","2.4","2.4","2","1.2"
"9049","SESI SENAI STEAMPUNK MONKEY...","12.2","0.6","1.8","0.8","2.9","1.4","5.3","0.1","0.9","2.4","0.4","2.3","0.8","0.1","0.5","5.7","1.1","5.7","1.6"
"2594","Naskcorpions","12.2","0.7","4","0.9","3.9","1.6","6.9","-0.2","1.2","5.9","0.4","2","0.4","-0.1","1.4","1.6","0.8","2.1","0.9"
"2961","Crimson Tide Engineers","12.2","0.1","0.9","1.3","3.1","1.4","5.7","0.3","1","2.3","0.3","1.6","1.1","-0.2","0.4","1.1","2.4","2.2","2.3"
"6988","ACI 35","12.2","0.6","2.2","1.3","4.7","1.9","6.9","0","0.8","4","1.1","3","0.1","1.3","0.3","7.2","9.1","5.4","3.9"
"6834","Bionic Warriors","12.1","0.4","1","1.8","2.9","2.2","5.6","0.3","2.2","5.8","0","-1.9","2.6","-0.1","-0.2","3.1","1.6","2.7","1.6"
"7784","Vassar Voltage","12.1","0.6","2","2.4","5.3","3.1","9.3","0.4","2.1","5.6","0.9","1.8","1.9","1.5","-0.3","4.9","1.6","4.1","1.5"
"8850","Ed Bears","12.1","0.4","1.2","1.2","4.2","1.6","6.9","0.3","0.8","2.2","0.8","3.3","0.8","0.4","0.5","0.9","0","0.9","0"
"5268","The BioMech Falcons","12.1","0.2","1","1.8","6.1","1.9","8.8","0.4","0.5","2.6","1.4","4.4","0.3","0.9","0.7","0.1","0","0.5","0"
"3865","Riley WildBots","12","-0.1","-0.5","1","3.8","0.9","3.7","0.1","0.6","1.9","0.3","1.4","0.9","-0.9","0.8","5.9","0","5","0"
"5271","Open Circuits","12","0.9","2.6","1.6","4.6","2.5","9.4","0.4","2.1","5.9","0.4","1.3","1.6","0.7","0.2","2.3","1.6","2.4","1.7"
"5562","RoboLakers","12","0.2","1.3","1.5","3.9","1.8","4.8","-0.1","2","6","-0.3","-0.9","1.1","0.4","0.3","2.5","0.8","2","0.9"
"5954","Portable Chargers","12","0.5","1.6","0.7","1.8","1.1","4.4","0.2","1.2","3.3","-0.1","0","1.1","-0.2","0.3","0.8","2.8","0.9","2.9"
"8092","Greatest Of All Times","12","-0.1","-0.5","2","5.8","1.9","5.4","0","1.4","3.3","0.5","2","1.3","0.1","0.5","1.5","8","2.3","2.9"
"7742","Cosmos Robot Works","12","0.1","0.1","1.7","3.8","1.8","6.4","0.5","1.7","3.5","0","0.5","1.6","-0.1","0","0.9","5.3","1","3.4"
"5714","F.R.O.G.S","12","0.8","3","1.3","3.9","2.1","7.3","0.1","2","6","0.1","0.9","1.1","0.5","0.5","1","0.4","0.4","0.6"
"8622","The CyBirds","12","0.5","1","2.4","8.7","2.8","13.7","0.8","2.2","6.1","0.6","3.7","1.6","0.1","1.2","1.2","3.6","1.3","3.2"
"2001","HERMES","11.9","0.3","2.1","1.1","4.5","1.4","5.6","-0.2","1.2","4.4","0.2","2.2","0.3","0","1.1","3.2","2.4","2.5","2.5"
"5162","The Big Red Theory","11.9","0.7","2.7","1.5","4.4","2.2","8.3","0.2","1.2","4.6","1","2.5","0.4","1.7","0.1","0.1","1.1","0.1","0.9"
"2513","T.E.R.T.O.L.A.","11.9","0","0.5","1.5","5.5","1.5","6.8","0.2","-0.1","0.8","1.6","5.1","0.6","-0.3","1","4.2","1.7","4","2"
"1539","Clover Eagle Robotics","11.9","0.2","0.8","1.7","4.5","1.9","6.3","0.2","0.9","2.7","1","2.6","0.6","1.4","0","0","3.5","0.1","2.5"
"5440","Les Chevaliers","11.9","1","2.8","1","2.7","2","5","-0.1","1","3.7","1","1.8","1.4","0.5","0.1","1.9","0","2","0"
"7485","Mo Co Robo","11.9","0.1","0.3","1.6","4","1.7","5.8","0.3","1.7","4","-0.1","0.4","1.4","-0.1","0.3","1","4.1","1.3","4.1"
"8090","Mavnesium","11.9","0.1","0.3","1.7","4.7","1.8","6.6","0.3","1.3","3.3","0.5","1.6","1.3","0.1","0.4","2.4","2.4","1.8","2.1"
"7907","Spartan Robotics","11.9","0.7","2.4","1.8","3.7","2.4","7.8","0.3","2.3","5.8","0.2","0.3","2.2","0.1","0.1","0.3","3.9","0.3","3.1"
"9247","Saintech Robotics","11.9","0.8","4.7","1.1","2.4","1.9","7.5","0.1","1.7","7","0.2","0.2","0.7","0.7","0.6","4.5","0","2.9","0.1"
"6639","The Mechanical Minds","11.9","0.7","1.6","1.2","5.5","1.8","7.9","0.1","0.4","2.1","1.4","5.1","1","-0.2","1.1","2.7","0.2","2.3","0.2"
"8720","Desert Shields Robotics Team","11.9","0.2","0.9","1.4","4.7","1.6","7","0.3","1","3.6","0.7","2","0.5","0.6","0.5","0","1.3","0","1.4"
"4628","Sintian Robotics","11.8","0.7","2.2","0.3","0.7","1","2.4","-0.1","-0.1","0.8","1.1","2.2","0.7","0.2","0","0.1","0.1","0.4","0.3"
"8775","Creekside","11.8","0.8","2.7","1.3","3.3","2.1","6.7","0.1","1.7","5.1","0.4","1","0.9","1.3","0","5","0.6","2.5","1.1"
"4015","Jag","11.8","0","1","2.1","4.8","2.1","7.4","0.3","1.7","4.3","0.4","1.5","1.4","0.2","0.5","1.5","1.7","1.4","1.8"
"6430","Kalsedon","11.8","0.5","1.5","1.3","3","1.8","6.1","0.3","1.3","3.2","0.4","1.2","1.7","-0.3","0.1","0.3","2.6","0.6","3.2"
"8364","Rising Stars Academy - Nebulas","11.8","0.1","0.3","0.9","2","1","3.2","0.2","0.6","1.6","0.4","0.6","0.9","0.1","0","3.4","0","2.8","0"
"2161","Robocats","11.8","0.6","2","1","4.1","1.7","6","0","1.2","4.4","0.5","1.6","0.7","0.5","0.5","5.5","2.5","5.1","1.6"
"4987","MegaRams","11.8","0.1","-0.2","1.5","3.8","1.6","4.6","0.2","1.6","3.5","0.1","0.2","1.4","0.2","0","3.5","3.4","3.8","2.4"
"3728","Momentum","11.8","0.6","1.6","0.7","3.9","1.3","7.6","0.4","0.5","2","0.8","3.4","0.2","0.5","0.6","2.5","0","2.5","0"
"6651","Golden Bots","11.7","0.9","3.3","1.5","3.9","2.4","7.9","0.1","1.8","5.2","0.6","2","1.5","0.4","0.4","1.4","0.1","1.6","0.2"
"8859","Bora Robotics","11.7","0.5","2.5","0.8","3.2","1.3","6.1","0.1","1.1","5.3","0.2","0.3","0.1","0.5","0.6","1","7.6","0.9","4.5"
"8158","Bosphorus Robotics","11.7","0.4","1.3","1.2","5","1.6","6.8","0.1","1.4","5","0.1","1.4","0.2","0.8","0.8","15.5","0","5.9","0"
"9201","TEAM FORCE","11.7","0.8","3","1.3","3.1","2.1","5","-0.2","2.2","7","-0.1","-1","0.9","1.4","-0.1","3.4","3.2","4.7","2.6"
"2221","FHS Robodawgs","11.7","0.4","1.1","1.3","4.4","1.7","4.2","-0.2","1","3.4","0.7","2.2","0.7","0.6","0.4","0.9","5.3","1","4.1"
"7869","The Fun Gang","11.7","0.6","2.4","1.1","1.8","1.6","5.5","0.3","1.6","3.7","0","0.5","1.7","-0.3","0.2","0","0.3","0","1"
"7091","Atlas Orbis","11.6","0.6","2","0.7","0.5","1.3","2.7","0","1.2","2.6","0.2","-0.1","1.5","0.2","-0.3","1.3","3.5","1.4","3.8"
"2585","Impact","11.6","0.3","0.9","1.3","3.9","1.6","5.6","0.2","1.7","4.8","-0.2","0","0.7","0.7","0.3","1.8","0.1","1.4","0.1"
"3755","Dragon Robotics","11.6","0.1","0.3","1.8","3.9","1.9","5.5","0.3","0.8","1.6","1.1","2.6","1.5","0.5","0","0.5","1.5","0.5","0.9"
"4931","Edwardsville Technologies","11.6","0.4","2.1","1.9","3.7","2.2","7.1","0.3","2","5","0.2","0.8","2","-0.1","0.4","0","3.5","0","3.4"
"8427","Robo Ravens","11.6","0.2","0","1.1","1.7","1.3","2.2","0.1","2.1","4.4","-0.8","-2.6","1.8","-0.2","-0.3","1.8","0.6","1.7","0.6"
"9040","Sunset Robo Knights","11.6","-0.1","-0.8","1.3","4.5","1.2","4.6","0.2","1.1","2.8","0.1","1","0.6","0.3","0.4","5.1","0","1.5","0.2"
"8795","The Chaotics","11.6","0.1","-0.2","1.4","5.3","1.6","5.3","0","1.8","5.8","-0.2","-0.7","0.5","0.8","0.4","1.7","0.4","1.6","1"
"6859","BML Robotics","11.6","0.5","1.9","0.9","2.6","1.4","3.8","-0.1","0.8","2.6","0.5","1.9","0.9","0","0.4","0","1.1","0","1.2"
"9187","PUHU ROBOTICS","11.6","0.3","1.7","1","1.8","1.4","4.7","0.2","0.9","2.3","0.5","1.2","1.3","-0.1","0.2","0","1.1","0","1.3"
"867","Absolute Value","11.5","0.3","1.1","0.8","2.9","1.1","4.6","0.1","0.6","2.6","0.5","1.4","0.4","0.4","0.4","2.5","4.2","2.6","4.6"
"8507","Jaguar Robotics","11.5","-0.1","-0.5","1.9","3.3","1.8","5.5","0.5","0.9","1.3","0.9","1.5","2","0","-0.2","0.7","1.4","0.6","1.2"
"5532","The Panther Bots","11.5","-0.2","-0.6","1.8","5.6","1.6","5.7","0.1","1.4","3.3","0.2","1.6","1.3","-0.3","0.7","2.1","0.9","1.8","0.9"
"6453","Bog Bots!","11.5","-0.1","-0.8","1","2.9","0.9","1.1","-0.2","0.2","0.8","0.7","1.3","0.3","0.7","-0.1","1.4","2.3","1.5","2.3"
"3405","ALChemists","11.5","0","-0.3","1.9","3.6","1.8","3.8","0.1","1.4","3.5","0.4","-0.2","2.1","-0.3","0","4.2","1.9","3.7","1.4"
"8740","Tecmilenio - Quantum Force","11.5","0.3","1.3","1.7","3.7","1.9","6.4","0.3","1","3","0.9","2","1.2","0.4","0.1","1.5","0.3","1.4","0.6"
"7787","Reynolds Reybots","11.5","-0.3","-0.9","1.4","4.2","1.1","4.2","0.2","0.1","0.7","1","2.5","0.8","-0.4","0.6","0.3","0","0.4","0"
"8816","Coyotronics","11.4","0.3","1.2","1","3","1.4","4.6","0.1","1.2","3.4","0.2","0.7","1","0.1","0.3","3.4","0.7","2.2","0.9"
"3202","KnightBots","11.4","0.8","2.9","1.9","5.2","2.7","10.2","0.4","1.7","5.1","0.9","3.1","1.4","0.9","0.4","1.6","0","1.7","0"
"2077","Laser Robotics","11.3","0.2","0.4","1.6","4.5","1.8","7","0.4","1.6","3.8","0.2","1","1.2","0.3","0.3","3.1","0","3.2","0"
"8124","BearBots","11.3","1.2","5.2","0.8","2.4","2","9.4","0.3","1","4.7","1","3","1.2","0","0.8","1.8","0.5","1.3","0.6"
"6047","Proctor Frostbyte","11.3","-0.2","-1","1.4","4.5","1.2","4.7","0.2","0.7","2.1","0.4","1.4","0.4","0.3","0.3","0.7","0.6","1.3","0.5"
